task,task_label,metric,metric_label,base,base_label,epoch,mean,se,sd,n,seeds,budget,lr,source_file,aggregation
emg,EMG,train_loss,Training loss,6,base6,31,0.0624933965681564,2.868228725024652e-05,4.0562879629179536e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,32,0.0624557460259114,3.47506166214033e-05,4.914479332681645e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,33,0.0624361744860098,3.894497418687609e-05,5.507651068135027e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,34,0.0623986934267339,1.189996089254186e-05,1.682908608594214e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,35,0.0623607485688158,1.3667318437781543e-05,1.9328507095982523e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,36,0.0623271182977727,5.124074717362952e-06,7.246535959907772e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,37,0.0623249414332565,6.158108867348328e-06,8.708881078774024e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,38,0.0622903070723017,2.5131429235124288e-06,3.554120806613247e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,39,0.0622666695110854,1.8207232157389786e-05,2.574891465025618e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,40,0.0622458337584421,2.9461813114937947e-06,4.166529567924677e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,41,0.062206564488865,2.024179058415787e-05,2.862621477083208e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,42,0.062212137132883,3.947388558162012e-06,5.582450434909095e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,43,0.062177498532193,7.336302882150064e-06,1.0375099033613448e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,44,0.0621640298692953,1.8059267174627e-05,2.5539660564876744e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,45,0.0621372654590578,3.988925544991251e-06,5.641192605023117e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,46,0.0621291812597995,1.3945446837512752e-06,1.9721840050963524e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,47,0.0620935302937314,2.678980429965394e-06,3.788650457389166e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,48,0.0620709371265201,8.204889794187487e-06,1.1603466424716537e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,49,0.0620505770136203,8.86415974015245e-06,1.2535814923565164e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,50,0.0620441571144121,1.9043036514804903e-05,2.6930920508003173e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,51,0.0620245895481535,3.302247219142545e-05,4.670082803620226e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,52,0.0620227980117003,1.827105879783492e-05,2.58391791508144e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,53,0.0619988247752189,1.2598647957755976e-05,1.78171788094226e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,54,0.0619726420158431,2.1031711782727724e-05,2.9743332043055574e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,55,0.0619557448174981,1.081967105468276e-05,1.530132554594797e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,56,0.0619612419356902,2.4840501802309702e-05,3.5129774544979696e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,57,0.0619554593715639,3.2633640581650886e-05,4.6150937100179705e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,58,0.0619341830235152,2.2852935251733986e-05,3.2318930973036405e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,59,0.0619286911739479,2.9437926908331552e-05,4.163151548191036e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,60,0.061926096136726,2.048153075433906e-05,2.896525857094795e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,61,0.0619085881504274,2.839430457069608e-05,4.015561061803076e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,62,0.0619132624584294,3.651315789847398e-05,5.16374031050922e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,63,0.0619020285794422,3.415281396536642e-05,4.829937270302645e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,64,0.0618892672072563,2.829624960819926e-05,4.0016939960209776e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,65,0.0618937002228839,3.7771463394165726e-05,5.3416915802708073e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,66,0.0618805127129668,3.311314753123503e-05,4.682906233153376e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,67,0.0618779602948398,2.4904479228312487e-05,3.522025228851855e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,68,0.0618774539835396,3.626876998515452e-05,5.129178640359576e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,69,0.0618661598967654,3.8456952288039297e-05,5.438634349328021e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,70,0.0618687582690091,3.632074665455704e-05,5.136529251439178e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,71,0.0618556065928368,3.751929671991575e-05,5.306029827200523e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,72,0.0618552111532716,3.0065975373701204e-05,4.251971013946373e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,73,0.0618562260465253,4.221116680474396e-05,5.969560457886189e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,74,0.0618649493636829,3.1160217310702974e-05,4.406720192728904e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,6,base6,75,0.0618543342465446,3.483432034651415e-05,4.926316827008937e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,1,0.0875907542627482,0.0051915099755639,0.0073419038166377,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,2,0.06671300586313,0.0002108861736598,0.0002982380869067,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,3,0.0642735198228841,1.075811506736496e-05,1.521427223383787e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,4,0.063327767354037,2.8024604987526847e-05,3.963277645350915e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,5,0.0627370748314119,2.190240082286521e-05,3.097467229222762e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,6,0.0623140974857267,5.129496788694801e-05,7.254203926721426e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,7,0.0619412991351314,6.306603373516101e-05,8.918884023334384e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,8,0.061562124418006,9.886417537927764e-05,0.0001398150576542,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,9,0.0612896783188695,0.0001419126810062,0.0002006948381517,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,10,0.060949810363707,0.000146443893512,0.0002071029403315,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,11,0.0606874634733512,0.0001398788410283,0.0001978185540712,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,train_loss,Training loss,16,base16,12,0.0603824536715235,0.0001518124271006,0.0002146951933425,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
